id,est_p_age_le_18,est_p_age_19_29,est_p_age_30_39,est_p_age_ge_40,est_p_gender_male,est_p_gender_female,est_p_is_org,est_p_is_non_org
405445297,0.0028,0.0189,0.0323,0.946,3e-4,0.9997,0.0049,0.9951
72153970,0.0314,0.0075,0.3588,0.6023,0.0097,0.9903,0.0806,0.9194
567330796,0.0076,0.0023,0.0389,0.9512,0.9914,0.0086,0.7931,0.2069
622244859,0.001,0.0036,0.0422,0.9532,0.0063,0.9937,0.3169,0.6831
797127718261366800,0.0062,0.0081,0.4023,0.5834,0.9699,0.0301,0.301,0.699
1160737352005881900,0.042,0.0441,0.4285,0.4854,0.8278,0.1722,0.6769,0.3231
845007286493962200,0.0704,0.0591,0.2572,0.6134,0.6537,0.3463,0.0629,0.9371
1043174069808623600,0.0553,0.0433,0.5623,0.3391,0.4798,0.5202,0.8933,0.1067
42224411,0.0226,0.0058,0.1362,0.8354,0.3256,0.6744,0.6185,0.3815
81858045995742e4,0.1465,0.0247,0.1744,0.6544,0.6286,0.3714,0.6697,0.3303
82144172,0.1745,0.0521,0.3174,0.456,0.9416,0.0584,0.4206,0.5794
1073647835755749400,0.5652,0.3024,0.0673,0.0651,0.6266,0.3734,0.243,0.757
1301192577547460600,0.0868,0.4846,0.3848,0.0439,0.0838,0.9162,0.0108,0.9892
541069898,0.134,0.1114,0.2662,0.4885,0.9101,0.0899,0.6494,0.3506
1224887539,9e-4,4e-4,0.0462,0.9525,0.9541,0.0459,0.4864,0.5136
2244225864,0.0357,0.0181,0.442,0.5042,0.9933,0.0067,0.522,0.478
825876389626773500,0.0043,7e-4,0.0542,0.9408,0.9823,0.0177,0.6952,0.3048
1280294108,0.005,0.0116,0.0697,0.9138,0.9968,0.0032,0.2076,0.7924
2285547696,0.0163,0.0036,0.0911,0.8891,0.9976,0.0024,0.7674,0.2326
1321867399189033e3,0.006,0.0015,0.076,0.9165,0.0625,0.9375,0.1572,0.8428
287766113,0.276,0.2711,0.3428,0.1101,0.9461,0.053900000000000003,0.0335,0.9665
1194398838246822e3,0.0038,0.0059,0.4175,0.5728,0.9993,7e-4,0.4705,0.5295
56494870,0.0241,0.0237,0.0988,0.8534,0.9567,0.0433,0.7151,0.2849
793325095129317400,0.0374,0.0043,0.0971,0.8612,0.6945,0.3055,0.8608,0.1392
1256088578712465400,0.0242,0.0405,0.6881,0.2473,0.0371,0.9629,0.1456,0.8544
34756030,0.0947,0.0287,0.2462,0.6304,0.2574,0.7426,0.9526,0.0474
3079963360,0.105,0.0293,0.1259,0.7398,0.7274,0.2726,0.7239,0.2761
2759882149,0.0045,0.0042,0.2158,0.7756,0.9933,0.0067,0.3073,0.6927
14707403,0.1672,0.1664,0.496,0.1704,0.1519,0.8481,0.051,0.949
104724465959091e4,0.01,0.0044,0.6345,0.3511,0.6521,0.3479,0.6302,0.3698
936461680590147600,0.0236,0.8797,0.0762,0.0205,0.998,0.002,0.0044,0.9956
46816130,0.0086,0.0336,0.8022,0.1556,0.0276,0.9724,0.0237,0.9763
19462874,0.01,0.0165,0.3966,0.5769,0.9968,0.0032,0.2023,0.7977
23921732,0.0149,0.0059,0.1734,0.8059,0.0365,0.9635,0.5903,0.4097
1195012639744761900,0.0067,0.0096,0.2216,0.7621,0.9446,0.0554,0.4118,0.5882
1039625175938080800,0.0613,0.4499,0.231,0.2577,0.9179,0.0821,0.3417,0.6583
374395618,0.4602,0.2536,0.1967,0.0896,0.1422,0.8578,0.086,0.914
74936528,0.0026,0.0012,0.2612,0.7349,0.0035,0.9965,0.3923,0.6077
842805467592114200,0.2313,0.541,0.1122,0.1155,0.6417,0.3583,0.0298,0.9702
39859832,0.0103,0.0486,0.6775,0.2635,0.9714,0.0286,0.8201,0.1799
1265676685954908200,0.0318,0.0415,0.4819,0.4448,0.9913,0.0087,0.1324,0.8676
1297172244,0.0016,0.0202,0.4248,0.5534,0.9978,0.0022,0.2251,0.7749
1313168239568973800,0.0723,0.0088,0.207,0.7119,0.5302,0.4698,0.89,0.11
850382666,0.0139,0.005,0.382,0.5991,0.9912,0.0088,0.7305,0.2695
60611163,0.1934,0.0664,0.4654,0.2748,0.9784,0.0216,0.1117,0.8883
31560813,0.3822,0.1229,0.1344,0.3606,0.9296,0.0704,0.6411,0.3589
134635830,3e-4,0.0101,0.9688,0.0208,0.8539,0.1461,0.0291,0.9709
2344725350,0.0537,0.0308,0.1438,0.7718,0.0739,0.9261,0.155,0.845
1125263444993806300,0.0128,0.0041,0.1235,0.8596,0.0037,0.9963,0.1114,0.8886
196292541,0.0448,0.1551,0.3461,0.454,0.4606,0.5394,0.16,0.84
15694426,0.4238,0.2581,0.2365,0.0816,0.8073,0.1927,0.118,0.882
530812694,0.4044,0.1093,0.202,0.2842,0.8936,0.1064,0.2108,0.7892
950718088621838300,0.0051,0.0173,0.0956,0.882,0.9928,0.0072,0.1598,0.8402
393512716,9e-4,0.0013,0.0753,0.9225,0.9977,0.0023,0.1713,0.8287
1571483227,0.0579,0.0765,0.6086,0.2569,0.1249,0.8751,0.0985,0.9015
1266742214601965600,0.0111,0.0103,0.0699,0.9088,0.7172,0.2828,0.4371,0.5629
1217383922151018500,0.0137,0.0701,0.8697,0.0465,0.0152,0.9848,0.0139,0.9861
1145750201979637800,0.0335,0.0899,0.5419,0.3348,0.9558,0.0442,0.0583,0.9417
524758567,0.021,0.0341,0.2748,0.6702,0.9771,0.0229,0.0772,0.9228
1265431649329664e3,0.07,0.0074,0.0832,0.8394,0.9228,0.0772,0.717,0.283
75844645,0.0381,0.0126,0.0764,0.8729,0.7977,0.2023,0.8378,0.1622
829922695693283300,0.4082,0.203,0.2163,0.1725,0.3239,0.6761,0.0425,0.9575
1.3135527254147359e+18,0.0906,0.1529,0.6689,0.0876,0.0096,0.9904,0.068,0.932
142325725,0.0342,0.012,0.2399,0.7139,0.8629,0.1371,0.1627,0.8373
48770208,0.0518,0.0432,0.397,0.5079,0.0032,0.9968,0.3285,0.6715
779398190759944200,0.0129,0.0472,0.3437,0.5963,0.9429,0.0571,0.1719,0.8281
40352081,0.0167,0.0053,0.3892,0.5888,0.9984,0.0016,0.5958,0.4042
18466375,0.1897,0.1194,0.2264,0.4644,0.9605,0.0395,0.1272,0.8728
1234687264497770500,0.0121,0.0588,0.4009,0.5282,0.033,0.967,0.2771,0.7229
1260153174,0.0727,0.3097,0.1989,0.4187,0.9782,0.0218,0.0564,0.9436
402912676,0.0101,0.0711,0.3755,0.5434,0.0189,0.9811,0.0485,0.9515
1302913114183065600,5e-4,0.0015,0.0776,0.9204,0.0206,0.9794,0.2281,0.7719
30387315,0.1564,0.0425,0.3594,0.4417,0.9752,0.0248,0.7628,0.2372
85503348,0.1192,0.1835,0.2286,0.4688,0.6726,0.3274,0.8493,0.1507
15685838,0.0032,0.0204,0.1236,0.8528,0.9945,0.0055,0.1065,0.8935
841860054475276300,0.0694,0.0186,0.4259,0.4861,0.8602,0.1398,0.6798,0.3202
2424063804,0.0026,0.0064,0.2225,0.7686,0.9922,0.0078,0.4673,0.5327
101677173,0.0017,0.0028,0.159,0.8365,0.012,0.988,0.012,0.988
1273308378874482700,0.0015,0.0012,0.1696,0.8277,0.9896,0.0104,0.4409,0.5591
443858973,0.008,0.0024,0.0543,0.9353,0.9818,0.0182,0.1735,0.8265
1149906901196562400,0.0067,0.0021,0.0482,0.943,0.0522,0.9478,0.5045,0.4955
1069282160069111800,0.3302,0.4962,0.1398,0.0339,0.9234,0.0766,0.0237,0.9763
54694066,0.0019,0.0072,0.8314,0.1595,0.9991,9e-4,0.4988,0.5012
59596145,0.0799,0.6115,0.2423,0.0662,0.2494,0.7506,0.1603,0.8397
405147958,0.0077,0.0144,0.1745,0.8034,0.0752,0.9248,0.3258,0.6742
126291316903646e4,0.0058,0.005,0.1415,0.8477,0.0146,0.9854,0.1145,0.8855
820059028864704500,0.0056,0.0247,0.6213,0.3484,2e-4,0.9998,0.0024,0.9976
1234142158946357200,0.0812,0.0031,0.0371,0.8786,0.5216,0.4784,0.9954,0.0046
1019267587476152300,0.0073,0.0467,0.3865,0.5594,0.041,0.959,0.0374,0.9626
47594097,0.1727,0.0743,0.4754,0.2776,0.6236,0.3764,0.1907,0.8093
2559582960,0.1086,0.0892,0.3242,0.478,0.9437,0.0563,0.1794,0.8206
264013435,0.1692,0.1707,0.5167,0.1433,0.0339,0.9661,0.4271,0.5729
704126462840864800,0.5355,0.1961,0.2109,0.0575,0.6832,0.3168,0.0958,0.9042
1257847609466765300,0.0299,0.1566,0.1971,0.6163,0.9711,0.0289,0.1181,0.8819
27366237,0.033,0.196,0.3212,0.4498,0.8658,0.1342,0.3749,0.6251
4207333342,0.0071,0.0246,0.2821,0.6862,0.011,0.989,0.372,0.628
1229863857599938600,0.0021,6e-4,0.0501,0.9472,0.9765,0.0235,0.2734,0.7266
635277747,0.003,3e-4,0.0543,0.9423,0.9999,1e-4,0.0356,0.9644
722925619042865200,0.0065,0.0116,0.4138,0.5681,0.025,0.975,0.1807,0.8193
1108020727775670300,0.4679,0.1652,0.1894,0.1775,0.2663,0.7337,0.0664,0.9336
520411638,0.0052,0.0401,0.4617,0.493,0.0453,0.9547,0.0577,0.9423
118331965,0.0149,0.0829,0.7607,0.1416,0.0084,0.9916,0.1562,0.8438
177314037,0.0022,0.0268,0.8439,0.1271,0.0056,0.9944,0.0299,0.9701
770067585073381400,0.0617,0.0081,0.0314,0.8988,0.8345,0.1655,0.9494,0.0506
2896709404,0.0265,0.0288,0.416,0.5287,0.9831,0.0169,0.1618,0.8382
574669226,0.0183,0.1389,0.8055,0.0373,0.5732,0.4268,0.3537,0.6463
980579420514680800,0.0647,0.1017,0.4727,0.3609,0.054,0.946,0.1057,0.8943
1251056104898916400,0.0057,0.0188,0.5581,0.4173,1,0,0.0027,0.9973
286680192,0.1533,0.0415,0.2326,0.5726,0.9675,0.0325,0.6496,0.3504
362574233,0.0584,0.3118,0.4478,0.182,0.7297,0.2703,0.045,0.955
1258039040592486400,0.0466,0.0383,0.3617,0.5534,0.0435,0.9565,0.1802,0.8198
1091441245359169500,0.0271,0.0103,0.2583,0.7043,0.8821,0.1179,0.3852,0.6148
3109775901,0.0472,0.353,0.1825,0.4173,0.0654,0.9346,0.0632,0.9368
30305144,0.0035,0.003,0.2489,0.7446,0.9918,0.0082,0.7796,0.2204
725340105444089900,0.0442,0.0668,0.8107,0.0783,0.5297,0.4703,0.1567,0.8433
42481297,0.3863,0.4182,0.1759,0.0197,0.8677,0.1323,0.1112,0.8888
610121498,0.1138,0.019,0.5375,0.3297,0.015,0.985,0.168,0.832
1123743159274614800,0.0358,0.1234,0.7222,0.1186,0.6152,0.3848,0.0637,0.9363
830903197015216100,0.0137,0.0808,0.4648,0.4407,0.981,0.019,0.0352,0.9648
1095504658662084600,0.0013,2e-4,0.0164,0.9821,0.881,0.119,0.9533,0.0467
1299056309908770800,0.0387,0.0346,0.3906,0.5361,0.0296,0.9704,0.1697,0.8303
721263993,0.1061,0.009,0.0867,0.7982,0.791,0.209,0.9655,0.0345
941682281546174500,0.3447,0.1831,0.2362,0.2359,0.8342,0.1658,0.2509,0.7491
1228722915132178400,0.0191,0.0077,0.253,0.7202,0.6257,0.3743,0.1821,0.8179
1151666552678309900,0.0263,0.1443,0.5319,0.2975,0.9698,0.0302,0.0654,0.9346
1045772193244868600,0.0299,0.0073,0.191,0.7718,1e-4,0.9999,0.0161,0.9839
573935794,0.0632,0.221,0.5747,0.1411,0.9035,0.0965,0.0897,0.9103
769845944892416e3,0.0374,0.2346,0.5158,0.2122,0.976,0.024,0.0403,0.9597
14664607,0.3911,0.0614,0.4448,0.1026,0.9468,0.0532,0.0651,0.9349
41986554,0.0069,0.0051,0.1114,0.8766,0.9351,0.0649,0.9445,0.0555
20847517,6e-4,3e-4,0.019,0.9801,0.9842,0.0158,0.5645,0.4355
125180516,0.0858,0.4548,0.4404,0.019,0.9835,0.0165,0.0217,0.9783
90892144,0.0488,0.081,0.3689,0.5013,0.9885,0.0115,0.1842,0.8158
3376781080,0.2322,0.1636,0.3086,0.2956,0.5059,0.4941,0.2688,0.7312
2992528480,0.0019,0.0105,0.3169,0.6708,1e-4,0.9999,7e-4,0.9993
1189209460834586600,0.0233,0.1278,0.5285,0.3204,0.9516,0.0484,0.1009,0.8991
311241090,0.0014,0.0095,0.6591,0.33,1,0,2e-4,0.9998
1188341655679713300,0.0063,8e-4,0.033,0.96,0.8254,0.1746,0.8881,0.1119
254489119,0.0119,0.011,0.5025,0.4746,0.9944,0.0056,0.3259,0.6741
227001361,0.0018,0.0221,0.4236,0.5526,0.0374,0.9626,0.7096,0.2904
875043675360907300,0.0055,0.0018,0.0999,0.8927,0.5472,0.4528,0.2307,0.7693
119902357,0.0679,0.141,0.2602,0.5309,0.9866,0.0134,0.2473,0.7527
137792012,0.1533,0.1725,0.3551,0.3191,0.9074,0.0926,0.2364,0.7636
3950712737,0.0255,0.029,0.1502,0.7953,0.5885,0.4115,0.8852,0.1148
135151712,0.0224,0.0141,0.0346,0.9288,0.76,0.24,0.9313,0.0687
22067531,3e-4,0.0059,0.1959,0.7979,0.0281,0.9719,0.4085,0.5915
1177579059221532700,0.0091,0.0756,0.8501,0.0652,0.9886,0.0114,0.0515,0.9485
2646680340,0.0616,0.1337,0.6229,0.1818,0.0853,0.9147,0.4054,0.5946
1232529883068326e3,0.2401,0.1439,0.1164,0.4997,0.6647,0.3353,0.6436,0.3564
704454997480644600,0.0792,0.0852,0.3448,0.4908,0.0223,0.9777,0.1052,0.8948
36741547,0.2995,0.2913,0.2002,0.209,0.1716,0.8284,0.0938,0.9062
259894427,0.1418,0.2007,0.4081,0.2494,0.0033,0.9967,0.0021,0.9979
1955152422,0.0105,0.0038,0.1987,0.787,0.302,0.698,0.2362,0.7638
91644300,0.076,0.0163,0.1539,0.7539,0.7215,0.2785,0.7399,0.2601
22938200,0.5376,0.0251,0.1617,0.2756,0.5965,0.4035,0.9825,0.0175
1138156486834643e3,0.5292,0.1694,0.2084,0.093,0.0637,0.9363,0.1159,0.8841
886276370787168300,0.0426,0.0467,0.4931,0.4177,0.911,0.089,0.1786,0.8214
332038794,0.1296,0.1499,0.417,0.3035,0.3091,0.6909,0.2854,0.7146
106990296982562e4,0.0631,0.123,0.435,0.379,0.1052,0.8948,0.1667,0.8333
126701416,0.0426,0.1939,0.5399,0.2236,0.6711,0.3289,0.0415,0.9585
1005227924545507300,0.0716,0.0323,0.2751,0.6211,0.9374,0.0626,0.3566,0.6434
1633853574,0.1165,0.0721,0.4396,0.3718,0.5309,0.4691,0.7448,0.2552
2324616306,0.0153,0.1193,0.6999,0.1655,0.9367,0.0633,0.083,0.917
2384961805,0.007,0.015,0.189,0.7891,0.9898,0.0102,0.2322,0.7678
25723564,0.0659,0.1839,0.6717,0.0785,0.9667,0.0333,0.0506,0.9494
764964662781829100,0.0061,0.0106,0.3125,0.6708,0.9917,0.0083,0.1002,0.8998
1512492942,0.0102,0.0146,0.4618,0.5134,0.001,0.999,0.044,0.956
2858760822,0.0418,0.1843,0.6753,0.0986,0.2804,0.7196,0.2928,0.7072
1236415806419935200,0.0031,0.0013,0.0996,0.8959,0.0058,0.9942,0.154,0.846
1238995126359212e3,0.0937,0.0485,0.6211,0.2367,0.0794,0.9206,0.1005,0.8995
46806111,0.0509,0.069,0.5989,0.2813,0.2048,0.7952,0.1261,0.8739
824005297391943700,0.8271,0.1451,0.023,0.0048,0.7764,0.2236,0.0306,0.9694
726440840399302700,0.0034,0.0027,0.0526,0.9414,0.9849,0.0151,0.6107,0.3893
817166379539382300,0.0911,0.2087,0.3198,0.3804,0.9091,0.0909,0.1481,0.8519
2734241886,0.0534,0.0426,0.6273,0.2768,1e-4,0.9999,0.0064,0.9936
1041455040467267600,0.0017,5e-4,0.0414,0.9564,0.0058,0.9942,0.2194,0.7806
821153958597193700,0.0186,0.0618,0.4573,0.4623,0.9822,0.0178,0.1339,0.8661
535662532,0.0195,0.0039,0.0943,0.8822,0.9724,0.0276,0.5828,0.4172
821083134770946e3,0.0626,0.0515,0.0999,0.786,0.9759,0.0241,0.107,0.893
542550562,0.0101,0.0711,0.5425,0.3764,0.9777,0.0223,0.0748,0.9252
3369981640,0.0061,0.0071,0.8297,0.1571,0.1112,0.8888,0.1161,0.8839
1362278732,1e-4,0,0.0164,0.9835,0,1,0.1224,0.8776
1218505469347672e3,0.1706,0.0875,0.222,0.52,0.9331,0.0669,0.7083,0.2917
435449437,0.1417,0.2704,0.2503,0.3375,0.7865,0.2135,0.1493,0.8507
344912217,0.2366,0.0998,0.2083,0.4554,0.3021,0.6979,0.268,0.732
15595321,0.0432,0.0126,0.3285,0.6156,0.0093,0.9907,0.3477,0.6523
273622883,0.2909,0.5898,0.1046,0.0147,0.0995,0.9005,0.0032,0.9968
1218143013165203500,0.0332,0.0046,0.1381,0.8242,0.0235,0.9765,0.352,0.648
1431964465,0.0238,0.0046,0.1123,0.8593,0.0473,0.9527,0.4162,0.5838
1249611702,0.003,0.0111,0.3125,0.6735,0.9669,0.0331,0.0856,0.9144
32564172,0.0766,0.0295,0.2143,0.6796,0.8479,0.1521,0.5365,0.4635
1898021390,0.5519,0.0917,0.2194,0.137,0.3653,0.6347,0.1317,0.8683
1320821969743466500,0.1091,0.1051,0.1108,0.6751,0.72,0.28,0.7657,0.2343
1311137493358608400,0.0016,0.0188,0.4363,0.5432,0.4459,0.5541,0.0893,0.9107
1130619338933854200,0.0073,0.0842,0.3391,0.5694,0.1335,0.8665,0.0379,0.9621
868462290,0.2809,0.0678,0.4182,0.2331,0.8368,0.1632,0.8052,0.1948
2872759981,0.1695,0.223,0.1033,0.5042,0.6719,0.3281,0.2318,0.7682
2432805198,0.1928,0.5792,0.1367,0.0912,0.9776,0.0224,0.048,0.952
3005621091,0.0411,0.0306,0.2087,0.7196,0.987,0.013,0.1693,0.8307
1289739053156511700,0.0343,0.0124,0.2107,0.7426,0.8816,0.1184,0.7068,0.2932
1267594265988870100,0.0227,0.0517,0.5629,0.3626,0.0611,0.9389,0.0712,0.9288
1493434988,0.0117,0.0204,0.4794,0.4886,0.0054,0.9946,0.0352,0.9648
91724524,0.1075,0.1241,0.6773,0.0911,1,0,4e-4,0.9996
2252280320,0.7614,0.0398,0.1419,0.0568,0.9799,0.0201,0.2139,0.7861
733964028,0.0696,0.0189,0.2495,0.662,0.6558,0.3442,0.6217,0.3783
1153372617996415e3,0.0163,0.0806,0.7648,0.1383,0.0143,0.9857,0.0627,0.9373
3364848593,0.0021,0.0027,0.2911,0.7041,0.9932,0.0068,0.4377,0.5623
2500867475,0.006,0.0222,0.3272,0.6446,0.9955,0.0045,0.2737,0.7263
808107606208348200,0.0707,0.061,0.4084,0.46,0.2688,0.7312,0.2594,0.7406
2369940542,0.2251,0.258,0.2686,0.2483,0.923,0.077,0.0769,0.9231
1316910648459251700,0.2881,0.1182,0.2732,0.3206,0.2596,0.7404,0.4972,0.5028
331824540,0.1246,0.0437,0.1135,0.7182,0.6306,0.3694,0.9023,0.0977
796880528565735400,0.4935,0.3242,0.1283,0.054,0.939,0.061,0.1108,0.8892
916114570833551400,0.3502,0.3987,0.1723,0.0789,0.5349,0.4651,0.0391,0.9609
1055998140317343700,0.1295,0.0991,0.3399,0.4316,0.8855,0.1145,0.2504,0.7496
2173158877,4e-4,3e-4,0.0929,0.9064,0.0024,0.9976,0.4209,0.5791
478650113,0.5318,0.2109,0.1546,0.1027,0.1255,0.8745,0.2133,0.7867
1315410496057757700,0.0015,0.007,0.1294,0.862,0.9951,0.0049,0.3782,0.6218
340512594,0.0172,0.2569,0.5088,0.2171,1e-4,0.9999,7e-4,0.9993
2733550325,0.345,0.1976,0.2465,0.2109,0.2787,0.7213,0.1182,0.8818
239856368,0.0604,0.0217,0.1635,0.7545,0.9083,0.0917,0.6387,0.3613
929117666,0.4949,0.175,0.2398,0.0903,0.1778,0.8222,0.078,0.922
490912770,0.0386,0.006,0.0953,0.8601,0.5841,0.4159,0.693,0.307
299259224,0.0051,8e-4,0.0355,0.9586,0.9003,0.0997,0.3786,0.6214
83917884,0.0212,0.0065,0.3207,0.6516,0.9801,0.0199,0.7621,0.2379
1242796249838956500,0.0277,0.0095,0.0912,0.8716,0.9742,0.0258,0.3022,0.6978
1247552048632967200,0.0319,0.027,0.3586,0.5825,0.4942,0.5058,0.1729,0.8271
838539031885594600,0.0102,0.6415,0.3359,0.0123,0.0502,0.9498,0.0025,0.9975
874575252,0.1711,0.1744,0.5145,0.1401,0.9496,0.0504,0.1803,0.8197
2469688345,0.0066,0.0036,0.1787,0.8111,0.9901,0.0099,0.442,0.558
1301010103,0.5131,0.2885,0.1006,0.0978,0.5958,0.4042,0.3931,0.6069
33782028,0.2226,0.1207,0.4131,0.2437,0.0711,0.9289,0.0841,0.9159
1060337962850926600,0.0125,0.0083,0.3652,0.614,0.0633,0.9367,0.191,0.809
1129498784205959200,0.0502,0.2931,0.4633,0.1934,0.8662,0.1338,0.0537,0.9463
880850336206004200,0.0306,0.0395,0.5472,0.3826,0.9911,0.0089,0.3486,0.6514
1027336938498543600,0.0621,0.2053,0.6275,0.1051,0.9883,0.0117,0.0779,0.9221
127651299,0.0019,0.004,0.8677,0.1265,0.6347,0.3653,0.758,0.242
19602393,0.3761,0.2073,0.2065,0.2101,0.7721,0.2279,0.1682,0.8318
753931398,0.3553,0.1878,0.2896,0.1673,0.9386,0.0614,0.1605,0.8395
1062406428046979100,0.1049,0.1126,0.7284,0.0541,0.8263,0.1737,0.144,0.856
912760646,0.1955,0.0452,0.1744,0.585,0.855,0.145,0.8658,0.1342
67948934,7e-4,8e-4,0.0509,0.9476,0.9922,0.0078,0.2534,0.7466
633000730,0.0012,6e-4,0.0731,0.9251,0.9703,0.0297,0.3627,0.6373
1239351907816276e3,0.1342,0.1702,0.3436,0.352,0.9691,0.0309,0.2676,0.7324
264437847,0.0711,0.0387,0.0691,0.8211,0.7489,0.2511,0.9676,0.0324
36714993,0.0242,0.0316,0.5297,0.4145,0.9665,0.0335,0.4354,0.5646
2247460418,3e-4,3e-4,0.0299,0.9695,0.9847,0.0153,0.0598,0.9402
2844632926,0.3325,0.0214,0.0819,0.5642,0.9001,0.0999,0.8356,0.1644
4865548306,0.0179,0.0136,0.2965,0.672,0.0413,0.9587,0.2144,0.7856
811189286,0.1549,0.0145,0.1397,0.6909,0.856,0.144,0.9428,0.0572
309308716,0.0051,0.0065,0.1837,0.8046,0.093,0.907,0.2371,0.7629
1048789086704750600,0.0148,0.0236,0.8874,0.0741,0.0053,0.9947,0.0261,0.9739
1323678122705911800,0.0372,0.0034,0.2106,0.7488,0.7534,0.2466,0.8529,0.1471
28878387,0.0038,0.0067,0.9284,0.0611,0.2895,0.7105,0.0547,0.9453
298523602,0.3111,0.0929,0.2824,0.3136,0.7263,0.2737,0.2172,0.7828
1194031427358212e3,0.0352,0.0063,0.1686,0.79,0.9512,0.0488,0.8725,0.1275
1552236626,0.1848,0.0733,0.3231,0.4188,0.7515,0.2485,0.452,0.548
892398650,0.0016,0.0041,0.2552,0.7391,0.0065,0.9935,0.2477,0.7523
723992646,0.1217,0.1323,0.1541,0.5919,0.0347,0.9653,0.0352,0.9648
14533791,0.3787,0.0983,0.2269,0.2961,0.9486,0.0514,0.5398,0.4602
1271144845533462500,0.1288,0.2077,0.5542,0.1092,0.555,0.445,0.056,0.944
31686840,0.0172,0.0356,0.6314,0.3158,0.9681,0.0319,0.175,0.825
775049515615162400,0.6264,0.1364,0.1174,0.1199,0.9614,0.0386,0.1238,0.8762
3773938152,0.0481,0.0218,0.117,0.8132,0.8039,0.1961,0.8089,0.1911
1275793563310268400,0.0591,0.0086,0.1123,0.82,0.8424,0.1576,0.3975,0.6025
2183233649,0.0724,0.1754,0.264,0.4883,0.4678,0.5322,0.7238,0.2762
8.7218232703573606e+17,0.0122,0.0065,0.0791,0.9022,0.9878,0.0122,0.5093,0.4907
749394974303748100,0.0286,0.0182,0.2098,0.7434,0.9489,0.0511,0.5384,0.4616
27878160,0.0233,0.003,0.1396,0.8341,0.9909,0.0091,0.8998,0.1002
34943501,0.013,0.0486,0.4598,0.4786,0.0216,0.9784,0.0558,0.9442
3200384979,0.0138,0.007,0.196,0.7832,0.9808,0.0192,0.1369,0.8631
78673069,5e-4,0.013,0.0327,0.9538,1,0,7e-4,0.9993
462590875,0.3331,0.0991,0.2663,0.3016,0.6625,0.3375,0.1662,0.8338
898619192,1e-4,6e-4,0.0689,0.9304,5e-4,0.9995,0.1065,0.8935
258100396,0.0332,0.0351,0.392,0.5397,0.3608,0.6392,0.2231,0.7769
1241856039298855e3,0.0033,0.0016,0.0675,0.9276,0.9339,0.0661,0.3657,0.6343
251349160,0.0762,0.1039,0.3007,0.5191,0.7072,0.2928,0.2503,0.7497
22532371,0.0015,0.0183,0.218,0.7621,0.9889,0.0111,0.0955,0.9045
81750480,0.0808,0.1052,0.7583,0.0557,0.9446,0.0554,0.0877,0.9123
3402264928,0.0049,0.0015,0.0231,0.9705,0.8706,0.1294,0.7488,0.2512
1359179610,0.01,0.0184,0.1016,0.8699,0.9568,0.0432,0.8628,0.1372
1190530476,0.007,0.0184,0.3624,0.6122,0.9952,0.0048,0.1613,0.8387
4183808296,0.1931,0.2864,0.4578,0.0627,0.028,0.972,0.1209,0.8791
550410660,0.1637,0.023,0.3249,0.4883,0.8925,0.1075,0.9358,0.0642
14236800,0.0082,0.0012,0.02,0.9705,0.7624,0.2376,0.5639,0.4361
23114105,0.0149,0.0045,0.1257,0.8548,0.8819,0.1181,0.7373,0.2627
865422260,0.0302,0.0232,0.4787,0.468,0.0171,0.9829,0.0637,0.9363
1323315539461042200,0.0917,0.0319,0.3324,0.5439,0.4001,0.5999,0.3676,0.6324
53536478,0.0222,0.0025,0.0351,0.9402,0.6615,0.3385,0.4011,0.5989
1296510075197165600,0.0041,0.0261,0.28,0.6898,0.9973,0.0027,0.1283,0.8717
3201789399,0.1604,0.0586,0.18,0.601,0.8469,0.15310000000000001,0.4026,0.5974
852447842,0.17,0.0326,0.235,0.5624,0.6095,0.3905,0.9131,0.0869
1277510699007332400,0.0276,0.1029,0.3875,0.482,0.4369,0.5631,0.371,0.629
775136569510375400,0.0033,0.0056,0.1203,0.8708,0.03,0.97,0.0932,0.9068
2920692923,0.0052,0.0012,0.0331,0.9605,0.5457,0.4543,0.5509,0.4491
1225647569453207600,0.0376,0.0485,0.1988,0.7151,0.9313,0.0687,0.5237,0.4763
1073806346070446100,0.0074,0.1047,0.2077,0.6802,0.9671,0.0329,0.4301,0.5699
899087631111393300,0.2537,0.1055,0.2969,0.344,0.8795,0.1205,0.8423,0.1577
180350788,0.0099,0.01,0.3088,0.6713,0.3619,0.6381,0.4639,0.5361
29484029,0.0074,0.0097,0.1544,0.8285,0.9192,0.0808,0.447,0.553
775015572237086700,0.2819,0.0795,0.3491,0.2894,0.2796,0.7204,0.2765,0.7235
38040851,0.0043,0.0031,0.2399,0.7527,0.0583,0.9417,0.5314,0.4686
823775821,0.0455,0.1108,0.618,0.2257,0.9719,0.0281,0.3959,0.6041
1253424894,0.0079,0.0572,0.2311,0.7037,0.0221,0.9779,0.0297,0.9703
299477394,0.0189,0.28,0.5217,0.1794,0.0206,0.9794,0.0109,0.9891
626134928,0.0027,0.0054,0.1325,0.8594,0.1109,0.8891,0.1404,0.8596
1080839030382694400,0.5697,0.2934,0.0522,0.0846,0.9363,0.0637,0.0214,0.9786
1261094954744582100,0.5022,0.2265,0.1248,0.1466,0.9222,0.0778,0.0406,0.9594
602827004,0.2706,0.3236,0.2866,0.1192,0.9908,0.0092,0.0975,0.9025
36309506,6e-4,8e-4,0.0135,0.9851,0.0069,0.9931,0.5094,0.4906
